date,ville,magasin,transaction_id,client_id,sexe,age_client,categorie,produit,prix_unitaire,quantite,remise_pct,moyen_paiement
2024-12-25,Rabat,D,T002902,C1067,M,35,Alimentation,Cafe,192.09,1,0,Especes
2024-10-31,Rabat,B,T002903,C1511,M,62,Beaute,Serum,668.75,3,10,En ligne
2024-04-10,Rabat,E,T002904,C1270,M,40,Sports,Raquette,430.49,1,5,En ligne
2024-04-10,Tanger,D,T002905,C1301,M,33,Alimentation,Riz,118.74,2,15,En-ligne
2024-09-19,Fes,B,T002906,C1109,F,,Electronique,Smartphone,2216.44,2,0,Carte
2024-09-12,Marrakech,B,T002907,C1342,M,34,Vetements,Robe,798.01,1,0,carte
2024-10-14,Rabat,D,T002908,C1500,F,45,Vetements,Sweat,214.88,1,5,Carte
2024-10-27,Casablanca,B,T002909,C1017,F,47,Alimentation,The,160.4,1,0,En ligne
2024-05-07,Rabat,A,T002910,C1134,F,38,Alimentation,The,188.83,1,5,En ligne
2024-08-16,Agadir,E,T002911,C1638,M,35,Alimentation,The,216.41,3,0,En-ligne
2024-04-03,Tanger,C,T002912,C1552,F,19,Vetements,Veste,360.06,1,0,En ligne
2024-02-05,Casablanca,B,T002913,C1515,M,25,Alimentation,The,96.2,2,10,Carte
2024-04-01,Fes,E,T002914,C1653,M,28,Alimentation,The,33.62,2,5,En ligne
2024-10-12,Fes,E,T002915,C1083,M,48,Electronique,Clavier,1368.99,2,0,En ligne
2024-05-25,Agadir,A,T002916,C1229,F,44,Vetements,Jean,160.39,1,5,En ligne
2024-10-24,Agadir,E,T002917,C1543,F,33,Vetements,T-shirt,136.11,1,0,En ligne
2024-12-24,Tanger,A,T002918,C1357,F,28,Alimentation,Huile,217.78,1,5,En ligne
2024-04-14,Fes,C,T002919,C1144,,37,Maison,Tapis,175.83,2,0,En ligne
2024-12-31,Fes,A,T002920,C1674,F,28,Alimentation,The,185.02,3,0,En ligne
2024-10-12,Tanger,E,T002921,C1450,M,32,Beaute,Parfum,205.57,3,0,En ligne
2024-10-14,Marrakech,C,T002922,C1202,F,49,Sports,Velo appartement,618.16,1,5,Especes
2024-04-20,Fes,B,T002923,C1509,M,36,Electronique,Souris,2319.33,1,0,En ligne
2024-12-06,Casablanca,D,T002924,C1202,M,19,Electronique,Souris,2521.45,1,15,Especes
2024-12-22,Agadir,B,T002925,C1146,F,49,Alimentation,Huile,100.11,2,10,Especes
2024-05-01,Tanger,B,T002926,C1374,M,41,Maison,Coussin,661.62,1,5,Especes
2024-03-23,Rabat,D,T002927,C1665,F,34,Electronique,Souris,1808.22,2,15,Carte
2024-08-02,Rabat,A,T002928,C1302,M,39,Vetements,T-shirt,803.85,1,10,En ligne
2024-01-24,Casablanca,B,T002929,C1363,M,32,Maison,Table,571.35,1,5,Carte
2024-04-06,Marrakech,D,T002930,C1466,F,41,Vetements,Veste,748.73,1,0,Especes
2024-02-04,Agadir,D,T002931,C1657,M,43,Electronique,Tablette,3371.18,2,0,En ligne
2024-11-08,Rabat,C,T002932,C1106,M,44,Vetements,Jean,446.75,1,0,Carte
2024-07-31,Rabat,E,T002933,C1505,M,32,Alimentation,Cereales,151.69,2,0,En ligne
2024-06-18,Casablanca,E,T002934,C1149,M,34,Maison,Miroir,601.68,1,10,Especes
2024-08-18,Tanger,A,T002935,C1037,F,44,Vetements,Sweat,767.1,1,0,Carte
2024-11-04,Marrakech,C,T002936,C1588,F,21,Electronique,Smartphone,822.95,1,0,Carte
2024-12-26,Casablanca,D,T002937,C1315,M,25,Maison,Chaise,422.92,1,5,En ligne
2024-11-08,Tanger,A,T002938,C1604,F,42,Vetements,T-shirt,896.43,3,15,En ligne
2024-06-19,Tanger,A,T002939,C1516,F,46,Electronique,Ecouteurs,2584.58,1,10,Especes
2024-07-11,Agadir,E,T002940,C1018,F,51,Alimentation,Huile,87.25,1,15,Carte
2024-02-04,Fes,E,T002941,C1116,M,41,Maison,Miroir,79.45,2,15,En ligne
2024-11-06,Fes,B,T002942,C1194,M,28,Alimentation,Riz,182.12,1,0,En ligne
2024-08-31,Casablanca,A,T002943,C1348,M,41,Electronique,Clavier,3476.47,1,15,En ligne
2024-11-08,Agadir,C,T002944,C1115,M,38,Alimentation,Riz,14.44,1,0,En-ligne
2024-01-23,Tanger,B,T002945,C1351,M,38,Electronique,Smartphone,2754.71,1,0,Carte
2024-02-08,Fes,E,T002946,C1419,F,34,Alimentation,Cafe,189.2,1,10,Carte
2024-10-05,Tanger,A,T002947,C1634,M,20,Beaute,Serum,102.69,1,0,Especes
2024-10-25,Casablanca,A,T002948,C1092,F,38,Beaute,Maquillage,439.36,1,0,En ligne
2024-10-23,Fes,A,T002949,C1099,F,39,Electronique,Tablette,2431.01,3,0,En ligne
2024-05-25,Rabat,C,T002950,C1608,M,28,Electronique,Tablette,1336.13,2,0,Especes
2024-03-08,Marrakech,E,T002951,C1586,F,29,Electronique,Ecouteurs,335.48,2,5,Carte
2024-01-28,Rabat,B,T002952,C1352,M,,Alimentation,Riz,44.19,3,10,Especes
2024-04-03,Tanger,D,T002953,C1135,M,38,Alimentation,Huile,152.92,1,10,En-ligne
2024-07-11,Fes,D,T002954,C1566,M,31,Alimentation,Pates,146.93,1,0,Especes
2024-06-04,Fes,C,T002955,C1682,F,19,Alimentation,Cereales,29.69,1,0,Carte
2024-01-01,Tanger,E,T002956,C1110,F,33,Alimentation,The,122.36,1,0,carte
2024-01-20,Casablanca,A,T002957,C1579,F,35,Beaute,Parfum,223.62,1,5,Especes
2024-03-04,Agadir,E,T002958,C1036,M,18,Electronique,Casque,3181.58,3,0,Carte
2024-05-03,Marrakech,C,T002959,C1460,F,49,Vetements,Sweat,214.09,2,10,Carte
2024-07-23,Tanger,E,T002960,C1226,F,58,Electronique,Smartphone,936.32,1,0,Carte
2024-12-12,Rabat,A,T002961,C1187,M,18,Electronique,Smartphone,1188.85,1,0,Especes
2024-11-03,Fes,A,T002962,C1011,F,23,Alimentation,Pates,56.95,2,0,En ligne
2024-07-25,Marrakech,C,T002963,C1016,M,32,Maison,Table,949.61,1,10,Carte
2024-10-18,Tanger,B,T002964,C1142,M,18,Sports,Halteres,1352.1,1,0,Carte
2024-05-22,Casablanca,D,T002965,C1273,F,42,Beaute,Creme,504.01,2,0,En ligne
2024-03-25,Rabat,B,T002966,C1181,F,30,Alimentation,Cereales,43.49,3,10,CB
2024-07-12,Rabat,B,T002967,C1593,M,40,Alimentation,Riz,144.22,2,5,Especes
2024-10-27,Tanger,B,T002968,C1033,M,32,Alimentation,Huile,41.18,1,10,Carte
2024-05-14,Casablanca,B,T002969,C1311,F,30,Sports,Raquette,1271.85,2,5,Especes
2024-03-30,Agadir,E,T002970,C1574,F,54,Sports,Tapis Yoga,1587.32,1,0,Carte
2024-05-06,Marrakech,E,T002971,C1221,F,41,Electronique,Casque,3414.24,1,0,En-ligne
2024-10-20,Fes,C,T002972,C1131,M,58,Alimentation,The,169.32,1,0,En ligne
2024-05-10,Fes,A,T002973,C1354,F,49,Sports,Raquette,1750.98,1,0,Carte
2024-10-11,Agadir,D,T002974,C1234,M,32,Alimentation,Cereales,218.18,1,10,Especes
2024-05-05,Marrakech,D,T002975,C1344,F,41,Alimentation,Cafe,96.65,3,5,Carte
2024-03-04,Fes,B,T002976,C1622,M,42,Beaute,Maquillage,511.72,2,0,Carte
2024-04-23,Fes,D,T002977,C1483,F,35,Electronique,Casque,3242.91,2,15,En ligne
2024-01-10,Fes,B,T002978,C1235,M,39,Sports,Ballon,1358.59,1,0,Especes
2024-08-21,Casablanca,E,T002979,C1038,M,32,Vetements,Sweat,631.83,2,0,Carte
2024-07-22,Fes,A,T002980,C1632,,38,Alimentation,Cafe,46.52,2,0,En-ligne
2024-01-07,Casablanca,C,T002981,C1399,M,35,Sports,Ballon,895.61,1,0,Especes
2024-06-13,Marrakech,E,T002982,C1375,M,32,Sports,Chaussures Running,1770.65,1,15,Especes
2024-12-04,Agadir,C,T002983,C1403,M,44,Vetements,Sweat,574.94,2,10,En ligne
2024-08-21,Tanger,A,T002984,C1491,F,39,Maison,Chaise,1377.97,1,5,Especes
2024-08-01,Rabat,D,T002985,C1076,M,23,Alimentation,Riz,93.44,1,0,Carte
2024-11-06,Tanger,E,T002986,C1328,F,40,Sports,Ballon,365.79,2,5,En ligne
2024-11-16,Fes,D,T002987,C1219,F,45,Beaute,Serum,42.07,3,0,Carte
2024-04-15,Agadir,A,T002988,C1035,M,47,Electronique,Ecouteurs,1908.17,2,0,En ligne
2024-02-11,Casablanca,D,T002989,C1054,F,20,Electronique,Tablette,2216.38,3,15,Carte
2024-04-28,Tanger,E,T002990,C1294,F,22,Beaute,Savon,213.21,1,0,Carte
2024-03-24,Casablanca,C,T002991,C1625,M,47,Electronique,Souris,1335.43,2,5,En ligne
2024-06-29,Casablanca,B,T002992,C1662,F,43,Alimentation,Riz,104.15,2,0,En ligne
2024-05-06,Tanger,C,T002993,C1182,F,37,Electronique,Smartphone,952.27,2,10,Especes
2024-02-26,Agadir,A,T002994,C1523,M,48,Vetements,Jean,536.48,1,0,Carte
2024-08-26,Casablanca,B,T002995,C1616,M,53,Alimentation,Huile,104.15,1,0,Especes
2024-03-24,Marrakech,D,T002996,C1679,F,32,Electronique,Ecouteurs,2426.05,1,10,Especes
2024-05-08,Agadir,E,T002997,C1081,F,48,Vetements,Jean,225,1,0,Carte
2024-12-18,Marrakech,E,T002998,C1069,F,41,Sports,Tapis Yoga,1381.13,1,0,Especes
2024-07-19,Tanger,A,T002999,C1372,M,35,Vetements,Sweat,527.89,1,10,En ligne
2024-02-22,Casablanca,D,T003000,C1532,M,44,Beaute,Shampooing,435.92,1,15,En ligne
2024-02-03,Marrakech,D,T003001,C1085,M,22,Beaute,Parfum,303.37,2,0,Especes
2024-12-11,Fes,C,T003002,C1564,M,28,Alimentation,The,203.39,2,0,Especes
2024-09-01,Fes,E,T003003,C1562,F,52,Vetements,Veste,225.9,1,0,Especes
2024-05-21,Marrakech,D,T003004,C1455,M,39,Beaute,Serum,162.88,2,0,carte
2024-08-22,Rabat,D,T003005,C1231,M,29,Alimentation,Cereales,90.86,1,5,Carte
2024-03-09,Fes,D,T003006,C1114,M,32,Electronique,Clavier,1111.62,1,0,Especes
2024-08-15,Rabat,D,T003007,C1578,M,31,Sports,Raquette,445.89,2,0,En ligne
2024-09-01,Casablanca,A,T003008,C1422,M,30,Maison,Chaise,230.65,3,0,Especes
2024-11-30,Casablanca,C,T003009,C1243,F,29,Vetements,Chaussures,307.38,1,5,Carte
2024-09-12,Fes,C,T003010,C1569,F,59,Alimentation,Cereales,78.94,1,0,En ligne
2024-08-09,Fes,A,T003011,C1438,F,16,Electronique,Souris,1720.32,2,10,En ligne
2024-03-29,Tanger,A,T003012,C1135,F,16,Electronique,Clavier,2855.55,1,5,Carte
2024-04-04,Marrakech,E,T003013,C1451,F,45,Alimentation,Cereales,25.07,1,0,carte
2024-02-19,Fes,B,T003014,C1651,M,25,Sports,Tapis Yoga,707.03,2,15,Especes
2024-03-17,Marrakech,C,T003015,C1243,M,33,Maison,Miroir,89.61,1,0,Especes
2024-10-13,Rabat,D,T003016,C1570,M,46,Beaute,Creme,287.07,3,5,En ligne
2024-02-27,Fes,C,T003017,C1099,F,37,Electronique,Souris,2114.86,1,0,Carte
2024-12-09,Casablanca,A,T003018,C1627,M,36,Vetements,Veste,858.41,1,0,Carte
2024-02-07,Rabat,C,T003019,C1181,M,21,Electronique,Tablette,805.01,1,0,carte
2024-01-22,Agadir,E,T003020,C1295,M,39,Electronique,Smartphone,1829.99,1,0,Especes
2024-02-29,Tanger,D,T003021,C1076,M,22,Beaute,Parfum,113.86,2,10,Carte
2024-06-11,Agadir,D,T003022,C1180,M,31,Vetements,Jean,405.66,1,10,Especes
2024-03-03,Agadir,D,T003023,C1196,F,42,Vetements,Sweat,281.75,3,5,Especes
2024-02-04,Rabat,B,T003024,C1288,F,32,Vetements,Jean,699.49,2,0,Carte
2024-10-09,Rabat,B,T003025,C1337,F,,Maison,Coussin,170.58,1,5,En-ligne
2024-11-28,Marrakech,B,T003026,C1245,M,49,Electronique,Tablette,2494,1,0,Especes
2024-09-28,Fes,C,T003027,C1103,M,44,Beaute,Maquillage,191.21,1,0,Especes
2024-04-01,Tanger,C,T003028,C1104,F,36,Beaute,Savon,659.77,1,0,Especes
2024-04-04,Rabat,A,T003029,C1124,F,38,Maison,Tapis,683.85,1,0,Carte
2024-01-26,Marrakech,C,T003030,C1221,M,34,Sports,Raquette,572.83,1,10,Especes
2024-11-05,Marrakech,D,T003031,C1423,F,36,Electronique,Ecouteurs,2146.36,3,0,Especes
2024-03-23,Rabat,D,T003032,C1214,M,28,Sports,Chaussures Running,176.6,1,0,Carte
2024-07-19,Tanger,A,T003033,C1563,F,16,Alimentation,Pates,13.06,1,0,En ligne
2024-02-16,Agadir,C,T003034,C1652,F,34,Sports,Tapis Yoga,779.71,1,0,Especes
2024-09-29,Agadir,B,T003035,C1400,M,,Alimentation,Cereales,96.75,2,,Carte
2024-01-12,Rabat,D,T003036,C1501,M,25,Electronique,Souris,1833.99,2,0,Carte
2024-08-01,Agadir,A,T003037,C1620,M,41,Electronique,Ecouteurs,2082.91,2,10,En ligne
2024-05-08,Agadir,A,T003038,C1007,F,,Maison,Chaise,1307.91,1,0,Carte
2024-06-06,Casablanca,A,T003039,C1609,M,40,Vetements,Sweat,589.16,3,5,Especes
2024-07-11,Tanger,D,T003040,C1138,F,51,Electronique,Smartphone,1106.23,1,10,En-ligne
2024-09-11,Agadir,D,T003041,C1107,F,16,Beaute,Savon,579.61,1,,En ligne
2024-05-21,Fes,B,T003042,C1009,M,28,Sports,Ballon,1769.01,1,10,Carte
2024-05-09,Casablanca,E,T003043,C1343,F,27,Sports,Chaussures Running,1045.45,1,0,Carte
2024-10-14,Rabat,B,T003044,C1278,M,40,Maison,Coussin,1133.48,2,0,Especes
2024-11-07,Agadir,C,T003045,C1017,M,50,Vetements,T-shirt,474.62,2,0,Especes
2024-01-27,Casablanca,A,T003046,C1459,,41,Maison,Coussin,820.96,2,5,Carte
2024-10-24,Marrakech,C,T003047,C1627,F,38,Electronique,Clavier,847.88,1,5,Carte
2024-12-03,Agadir,E,T003048,C1309,M,31,Electronique,Souris,2423.98,1,10,Especes
2024-11-07,Casablanca,B,T003049,C1148,F,16,Vetements,Sweat,574.04,2,10,Carte
2024-08-22,Fes,A,T003050,C1168,M,38,Electronique,Ecouteurs,1336.21,1,,En ligne
2024-11-24,Fes,C,T003051,C1026,M,22,Alimentation,Huile,140.45,1,10,Especes
2024-03-10,Agadir,C,T003052,C1180,M,36,Maison,Table,1097.61,2,5,En ligne
2024-05-26,Marrakech,B,T003053,C1377,,43,Electronique,Souris,392.4,2,0,En-ligne
2024-07-22,Tanger,C,T003054,C1411,M,26,Alimentation,Huile,204.9,1,0,Carte
2024-07-05,Casablanca,D,T003055,C1494,F,18,Beaute,Savon,220.99,2,10,En ligne
2024-02-26,Casablanca,C,T003056,C1549,M,34,Alimentation,Huile,113.15,2,0,En ligne
2024-04-12,Casablanca,C,T003057,C1077,F,21,Alimentation,Riz,211.61,2,0,En ligne
2024-12-01,Marrakech,D,T003058,C1103,F,28,Maison,Miroir,590.16,2,15,En ligne
2024-11-04,Agadir,B,T003059,C1315,M,,Vetements,Sweat,773.77,1,0,Carte
2024-04-28,Rabat,D,T003060,C1108,M,39,Alimentation,Cereales,193.97,1,0,Especes
2024-08-04,Fes,B,T003061,C1317,M,29,Electronique,Smartphone,2339.31,2,10,En ligne
2024-10-24,Agadir,A,T003062,C1158,M,29,Sports,Halteres,132.21,1,0,CB
2024-01-04,Marrakech,D,T003063,C1525,F,37,Beaute,Shampooing,164.03,1,0,Especes
2024-03-15,Rabat,C,T003064,C1235,M,36,Beaute,Creme,222.4,1,15,En ligne
2024-07-10,Rabat,C,T003065,C1381,F,48,Alimentation,Cafe,209.34,2,5,Especes
2024-01-05,Tanger,A,T003066,C1064,M,40,Maison,Table,196.13,1,5,En ligne
2024-01-07,Marrakech,B,T003067,C1409,F,51,Vetements,Chaussures,860.83,2,0,Especes
2024-12-09,Rabat,D,T003068,C1528,M,38,Alimentation,The,118.95,1,10,CB
2024-07-19,Marrakech,B,T003069,C1412,F,39,Maison,Miroir,761.07,3,0,En ligne
2024-12-24,Agadir,A,T003070,C1283,F,38,Electronique,Smartphone,3183.12,1,5,carte
2024-10-19,Casablanca,A,T003071,C1484,M,46,Alimentation,Cereales,134.06,3,10,En ligne
2024-11-11,Fes,C,T003072,C1074,F,26,Alimentation,Cafe,88.69,1,5,Especes
2024-05-30,Marrakech,D,T003073,C1241,F,49,Beaute,Savon,582.29,1,15,Especes
2024-05-27,Agadir,C,T003074,C1342,F,32,Maison,Miroir,792.07,1,5,Especes
2024-01-09,Agadir,D,T003075,C1487,F,33,Vetements,Jean,559.92,2,0,Carte
2024-11-01,Casablanca,D,T003076,C1367,F,23,Electronique,Ecouteurs,830.43,2,0,Carte
2024-07-30,Fes,D,T003077,C1287,F,37,Beaute,Savon,100.26,3,0,En ligne
2024-09-25,Fes,B,T003078,C1212,,16,Electronique,Ecouteurs,361.47,2,0,En ligne
2024-09-08,Agadir,D,T003079,C1542,M,20,Sports,Tapis Yoga,727.79,2,0,En-ligne
2024-11-09,Marrakech,C,T003080,C1612,M,28,Alimentation,Riz,70.39,2,0,Especes
2024-03-08,Fes,B,T003081,C1449,F,16,Electronique,Ecouteurs,2187.03,1,0,Especes
2024-02-16,Tanger,D,T003082,C1082,F,34,Beaute,Maquillage,42.86,1,5,CB
2024-08-18,Tanger,B,T003083,C1629,M,22,Vetements,Veste,625.71,1,5,Especes
2024-07-23,Tanger,D,T003084,C1114,M,39,Alimentation,The,97.1,4,0,En ligne
2024-08-09,Rabat,E,T003085,C1435,M,40,Maison,Miroir,867.94,1,10,En ligne
2024-03-03,Marrakech,D,T003086,C1162,M,45,Vetements,Robe,534.54,2,10,Carte
2024-10-08,Casablanca,C,T003087,C1166,F,32,Electronique,Ecouteurs,3208.32,2,0,En ligne
2024-01-23,Rabat,C,T003088,C1212,F,51,Vetements,T-shirt,294.17,1,0,Carte
2024-03-03,Tanger,C,T003089,C1000,M,43,Beaute,Parfum,632.17,1,0,Carte
2024-07-13,Rabat,A,T003090,C1224,M,43,Maison,Lampe,1398.96,1,0,Especes
2024-07-16,Fes,C,T003091,C1354,M,45,Maison,Miroir,654.13,1,10,Especes
2024-06-11,Fes,A,T003092,C1282,F,36,Beaute,Shampooing,562.32,1,0,Especes
2024-04-10,Agadir,B,T003093,C1003,F,38,Alimentation,The,50.15,1,,Especes
2024-12-07,Rabat,D,T003094,C1549,F,28,Maison,Miroir,131.52,1,10,carte
2024-02-12,Marrakech,C,T003095,C1558,F,38,Electronique,Ecouteurs,2546.73,2,0,carte
2024-09-25,Fes,B,T003096,C1637,M,43,Beaute,Shampooing,668.71,2,0,En ligne
2024-08-24,Agadir,E,T003097,C1616,M,40,Alimentation,Pates,192.74,1,0,Especes
2024-11-04,Tanger,B,T003098,C1053,M,46,Alimentation,Cafe,65.76,1,0,En ligne
2024-05-31,Casablanca,C,T003099,C1118,F,34,Alimentation,Huile,132.6,2,10,Carte
2024-10-19,Casablanca,E,T003100,C1150,F,41,Sports,Chaussures Running,462.71,1,10,CB
2024-06-02,Rabat,B,T003101,C1635,F,30,Beaute,Savon,269.49,3,15,Especes
2024-09-29,Agadir,B,T003102,C1693,M,39,Electronique,Casque,420.6,1,5,Carte
2024-05-20,Marrakech,C,T003103,C1390,M,39,Electronique,Ecouteurs,725.35,1,0,En ligne
2024-09-03,Tanger,E,T003104,C1004,F,16,Alimentation,Riz,172.37,2,5,En ligne
2024-11-05,Tanger,A,T003105,C1012,F,27,Alimentation,Cereales,103.81,1,10,En-ligne
2024-02-02,Agadir,D,T003106,C1622,M,54,Electronique,Tablette,2021.81,2,5,Carte
2024-07-17,Tanger,C,T003107,C1028,M,52,Sports,Chaussures Running,985.54,1,10,Carte
2024-07-29,Fes,B,T003108,C1391,F,39,Alimentation,Huile,187.67,2,10,Carte
2024-03-08,Tanger,B,T003109,C1654,M,33,Alimentation,Pates,88.05,1,0,En ligne
2024-09-29,Casablanca,D,T003110,C1200,F,32,Sports,Halteres,1552.42,3,0,En ligne
2024-11-29,Tanger,E,T003111,C1297,F,24,Sports,Raquette,1210.54,1,0,En ligne
2024-04-22,Agadir,C,T003112,C1160,M,41,Vetements,Jean,180.46,1,0,Especes
2024-01-23,Marrakech,D,T003113,C1400,F,43,Beaute,Parfum,331.44,2,0,Carte
2024-06-05,Fes,D,T003114,C1167,F,36,Beaute,Savon,557.63,1,0,En ligne
2024-06-22,Rabat,E,T003115,C1143,F,44,Beaute,Serum,224.59,1,0,carte
2024-04-02,Marrakech,C,T003116,C1005,M,50,Alimentation,Huile,219.03,2,0,Especes
2024-11-03,Casablanca,B,T003117,C1608,F,39,Electronique,Smartphone,1579.86,1,15,Especes
2024-06-20,Fes,A,T003118,C1116,F,26,Alimentation,Riz,55.34,1,0,Carte
2024-02-01,Marrakech,B,T003119,C1310,F,51,Maison,Coussin,778.49,1,0,En ligne
2024-04-06,Rabat,C,T003120,C1013,F,27,Beaute,Serum,88.67,2,0,En ligne
2024-04-14,Casablanca,B,T003121,C1078,F,28,Electronique,Smartphone,3237.8,1,5,En ligne
2024-06-10,Casablanca,B,T003122,C1439,F,27,Maison,Tapis,235.45,2,0,En ligne
2024-12-05,Rabat,B,T003123,C1319,F,,Electronique,Clavier,2097.55,1,10,Carte
2024-02-20,Marrakech,E,T003124,C1124,M,40,Electronique,Smartphone,2347.74,1,5,En ligne
2024-10-31,Tanger,B,T003125,C1039,F,28,Electronique,Tablette,1962,1,0,En ligne
2024-08-20,Tanger,C,T003126,C1367,M,34,Vetements,Robe,584.35,1,0,Carte
2024-05-12,Tanger,D,T003127,C1634,M,34,Vetements,Chaussures,552.01,3,0,En ligne
2024-04-02,Marrakech,C,T003128,C1184,F,22,Beaute,Parfum,148.07,1,10,Carte
2024-08-18,Tanger,E,T003129,C1150,F,34,Alimentation,Pates,202.26,3,10,Especes
2024-12-24,Marrakech,B,T003130,C1426,M,23,Electronique,Casque,2456.32,2,5,En ligne
2024-07-23,Fes,B,T003131,C1484,M,34,Beaute,Serum,590.24,1,10,Especes
2024-07-02,Rabat,A,T003132,C1192,M,22,Alimentation,Pates,72.67,3,0,CB
2024-09-16,Rabat,B,T003133,C1333,F,34,Electronique,Clavier,1443.25,1,5,Carte
2024-05-25,Marrakech,E,T003134,C1246,M,,Alimentation,Pates,171.94,3,10,En-ligne
2024-10-27,Casablanca,C,T003135,C1008,M,32,Alimentation,Riz,55.68,1,0,carte
2024-08-25,Agadir,C,T003136,C1492,M,16,Alimentation,The,211.93,1,0,En ligne
2024-10-16,Rabat,A,T003137,C1432,F,28,Beaute,Savon,76.22,1,5,En ligne
2024-04-02,Agadir,E,T003138,C1675,M,46,Maison,Tapis,1056.5,1,10,Especes
2024-12-05,Marrakech,C,T003139,C1208,M,32,Maison,Chaise,979.77,1,0,En ligne
2024-01-20,Tanger,C,T003140,C1037,M,49,Alimentation,Pates,100.31,1,5,En ligne
2024-10-14,Tanger,C,T003141,C1135,M,52,Alimentation,Huile,148.32,1,5,En-ligne
2024-11-06,Casablanca,C,T003142,C1498,F,29,Beaute,Parfum,100.94,1,10,Especes
2024-08-28,Tanger,E,T003143,C1557,F,32,Alimentation,Riz,107.27,2,0,En ligne
2024-01-27,Rabat,E,T003144,C1612,F,42,Sports,Ballon,1103.18,3,10,CB
2024-12-15,Rabat,A,T003145,C1372,M,37,Maison,Table,1245.17,1,0,Carte
2024-09-23,Fes,C,T003146,C1522,M,25,Vetements,Veste,879.41,2,0,Carte
2024-01-15,Marrakech,E,T003147,C1374,F,41,Electronique,Tablette,1232.2,1,15,Especes
2024-01-04,Agadir,E,T003148,C1550,F,35,Beaute,Parfum,248.54,2,10,Especes
2024-08-04,Casablanca,B,T003149,C1204,F,33,Alimentation,Cafe,83.43,1,10,Carte
2024-02-03,Rabat,D,T003150,C1252,M,47,Beaute,Shampooing,240.55,2,0,Especes
2024-09-23,Fes,D,T003151,C1357,F,42,Electronique,Ecouteurs,2363.52,2,10,Carte
2024-06-05,Fes,C,T003152,C1335,F,40,Sports,Raquette,1426.27,1,10,En ligne
2024-04-14,Marrakech,B,T003153,C1649,M,35,Alimentation,The,50.3,3,0,Especes
2024-11-09,Marrakech,A,T003154,C1626,F,34,Sports,Chaussures Running,1232.25,1,,CB
2024-09-21,Tanger,D,T003155,C1212,F,41,Maison,Miroir,821.89,1,0,CB
2024-10-30,Tanger,A,T003156,C1100,M,45,Beaute,Maquillage,596.25,1,5,Carte
2024-08-06,Fes,E,T003157,C1458,M,37,Sports,Halteres,353.95,1,0,Especes
2024-12-13,Marrakech,D,T003158,C1535,F,,Alimentation,Huile,24.19,1,0,En ligne
2024-11-07,Casablanca,B,T003159,C1344,M,20,Alimentation,Riz,67.27,1,0,Especes
2024-01-28,Fes,D,T003160,C1588,F,22,Sports,Raquette,716.29,2,0,En ligne
2024-03-26,Fes,C,T003161,C1396,F,27,Maison,Coussin,287.82,2,0,Especes
2024-04-27,Fes,A,T003162,C1318,F,30,Maison,Miroir,887.87,1,0,En ligne
2024-03-03,Agadir,A,T003163,C1233,F,22,Vetements,Veste,448.91,2,5,Especes
2024-04-24,Marrakech,E,T003164,C1329,M,31,Vetements,Chaussures,763.26,1,0,En ligne
2024-07-03,Agadir,E,T003165,C1248,F,32,Electronique,Tablette,2516.47,1,5,En ligne
2024-04-10,Fes,E,T003166,C1576,F,46,Beaute,Parfum,61.01,2,0,Especes
2024-09-16,Agadir,D,T003167,C1035,M,34,Maison,Lampe,1046.64,3,0,En ligne
2024-10-06,Marrakech,E,T003168,C1112,M,24,Vetements,Chaussures,399.77,2,0,En ligne
2024-03-02,Fes,E,T003169,C1062,F,21,Beaute,Creme,590.9,1,0,Carte
2024-03-29,Casablanca,D,T003170,C1257,F,36,Sports,Raquette,510.38,2,0,Especes
2024-08-09,Casablanca,B,T003171,C1336,M,44,Sports,Velo appartement,1039.17,1,,Carte
2024-01-01,Fes,D,T003172,C1295,M,48,Electronique,Souris,1879.47,1,0,Carte
2024-03-03,Casablanca,D,T003173,C1130,M,16,Alimentation,Cafe,85.43,3,10,En ligne
2024-04-06,Agadir,D,T003174,C1032,F,38,Sports,Tapis Yoga,1357.67,1,10,Especes
2024-08-10,Marrakech,E,T003175,C1416,M,39,Alimentation,Pates,205.63,2,5,Especes
2024-06-06,Rabat,C,T003176,C1520,M,39,Sports,Chaussures Running,1208.57,4,0,Especes
2024-06-25,Casablanca,B,T003177,C1601,F,29,Alimentation,The,44.91,2,10,En ligne
2024-10-12,Marrakech,C,T003178,C1324,M,28,Maison,Miroir,630.45,1,15,En ligne
2024-08-30,Casablanca,E,T003179,C1088,F,36,Alimentation,Riz,94.33,1,0,CB
2024-09-06,Agadir,B,T003180,C1021,F,37,Sports,Raquette,1550.98,1,15,En ligne
2024-07-30,Fes,E,T003181,C1003,F,,Vetements,T-shirt,591.48,2,5,Carte
2024-09-17,Agadir,D,T003182,C1585,,32,Sports,Velo appartement,397.03,2,0,Especes
2024-07-14,Fes,E,T003183,C1043,F,28,Electronique,Tablette,2803.85,1,0,Carte
2024-03-23,Marrakech,B,T003184,C1115,F,27,Sports,Velo appartement,422.04,1,0,En ligne
2024-08-20,Agadir,D,T003185,C1478,F,,Alimentation,Huile,188.56,1,15,Carte
2024-08-05,Marrakech,C,T003186,C1525,M,52,Vetements,Jean,552.18,1,0,Carte
2024-05-14,Fes,B,T003187,C1260,M,38,Alimentation,Cafe,13.38,1,0,Especes
